Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
prot_Q04179_exchange	prot_Q04179_exchange	 <=> prot_Q04179[c] 		1	  0.00	   Inf	  0.00
prot_Q04212_exchange	prot_Q04212_exchange	 <=> prot_Q04212[c] 		1	  0.00	   Inf	  0.00
prot_Q04396_exchange	prot_Q04396_exchange	 <=> prot_Q04396[c] 		1	  0.00	   Inf	  0.00
prot_Q04430_exchange	prot_Q04430_exchange	 <=> prot_Q04430[c] 		1	  0.00	   Inf	  0.00
prot_Q04728_exchange	prot_Q04728_exchange	 <=> prot_Q04728[c] 		1	  0.00	   Inf	  0.00
prot_Q04792_exchange	prot_Q04792_exchange	 <=> prot_Q04792[c] 		1	  0.00	   Inf	  0.00
prot_Q04894_exchange	prot_Q04894_exchange	 <=> prot_Q04894[c] 		1	  0.00	   Inf	  0.00
prot_Q04958_exchange	prot_Q04958_exchange	 <=> prot_Q04958[c] 		1	  0.00	   Inf	  0.00
prot_Q05016_exchange	prot_Q05016_exchange	 <=> prot_Q05016[c] 		1	  0.00	   Inf	  0.00
prot_Q05506_exchange	prot_Q05506_exchange	 <=> prot_Q05506[c] 		1	  0.00	   Inf	  0.00
prot_Q05521_exchange	prot_Q05521_exchange	 <=> prot_Q05521[c] 		1	  0.00	   Inf	  0.00
prot_Q05533_exchange	prot_Q05533_exchange	 <=> prot_Q05533[c] 		1	  0.00	   Inf	  0.00
prot_Q05567_exchange	prot_Q05567_exchange	 <=> prot_Q05567[c] 		1	  0.00	   Inf	  0.00
prot_Q05584_exchange	prot_Q05584_exchange	 <=> prot_Q05584[c] 		1	  0.00	   Inf	  0.00
prot_Q05779_exchange	prot_Q05779_exchange	 <=> prot_Q05779[c] 		1	  0.00	   Inf	  0.00
prot_Q05788_exchange	prot_Q05788_exchange	 <=> prot_Q05788[c] 		1	  0.00	   Inf	  0.00
prot_Q05871_exchange	prot_Q05871_exchange	 <=> prot_Q05871[c] 		1	  0.00	   Inf	  0.00
prot_Q05874_exchange	prot_Q05874_exchange	 <=> prot_Q05874[c] 		1	  0.00	   Inf	  0.00
prot_Q05902_exchange	prot_Q05902_exchange	 <=> prot_Q05902[c] 		1	  0.00	   Inf	  0.00
prot_Q05911_exchange	prot_Q05911_exchange	 <=> prot_Q05911[c] 		1	  0.00	   Inf	  0.00
prot_Q05979_exchange	prot_Q05979_exchange	 <=> prot_Q05979[c] 		1	  0.00	   Inf	  0.00
prot_Q06147_exchange	prot_Q06147_exchange	 <=> prot_Q06147[c] 		1	  0.00	   Inf	  0.00
prot_Q06178_exchange	prot_Q06178_exchange	 <=> prot_Q06178[c] 		1	  0.00	   Inf	  0.00
prot_Q06321_exchange	prot_Q06321_exchange	 <=> prot_Q06321[c] 		1	  0.00	   Inf	  0.00
prot_Q06346_exchange	prot_Q06346_exchange	 <=> prot_Q06346[c] 		1	  0.00	   Inf	  0.00
prot_Q06389_exchange	prot_Q06389_exchange	 <=> prot_Q06389[c] 		1	  0.00	   Inf	  0.00
prot_Q06405_exchange	prot_Q06405_exchange	 <=> prot_Q06405[c] 		1	  0.00	   Inf	  0.00
prot_Q06408_exchange	prot_Q06408_exchange	 <=> prot_Q06408[c] 		1	  0.00	   Inf	  0.00
prot_Q06490_exchange	prot_Q06490_exchange	 <=> prot_Q06490[c] 		1	  0.00	   Inf	  0.00
prot_Q06510_exchange	prot_Q06510_exchange	 <=> prot_Q06510[c] 		1	  0.00	   Inf	  0.00
prot_Q06549_exchange	prot_Q06549_exchange	 <=> prot_Q06549[c] 		1	  0.00	   Inf	  0.00
prot_Q06625_exchange	prot_Q06625_exchange	 <=> prot_Q06625[c] 		1	  0.00	   Inf	  0.00
prot_Q06636_exchange	prot_Q06636_exchange	 <=> prot_Q06636[c] 		1	  0.00	   Inf	  0.00
prot_Q06667_exchange	prot_Q06667_exchange	 <=> prot_Q06667[c] 		1	  0.00	   Inf	  0.00
prot_Q06685_exchange	prot_Q06685_exchange	 <=> prot_Q06685[c] 		1	  0.00	   Inf	  0.00
prot_Q06702_exchange	prot_Q06702_exchange	 <=> prot_Q06702[c] 		1	  0.00	   Inf	  0.00
prot_Q06703_exchange	prot_Q06703_exchange	 <=> prot_Q06703[c] 		1	  0.00	   Inf	  0.00
prot_Q06708_exchange	prot_Q06708_exchange	 <=> prot_Q06708[c] 		1	  0.00	   Inf	  0.00
prot_Q06817_exchange	prot_Q06817_exchange	 <=> prot_Q06817[c] 		1	  0.00	   Inf	  0.00
prot_Q06892_exchange	prot_Q06892_exchange	 <=> prot_Q06892[c] 		1	  0.00	   Inf	  0.00
prot_Q07471_exchange	prot_Q07471_exchange	 <=> prot_Q07471[c] 		1	  0.00	   Inf	  0.00
prot_Q07500_exchange	prot_Q07500_exchange	 <=> prot_Q07500[c] 		1	  0.00	   Inf	  0.00
prot_Q07560_exchange	prot_Q07560_exchange	 <=> prot_Q07560[c] 		1	  0.00	   Inf	  0.00
prot_Q07729_exchange	prot_Q07729_exchange	 <=> prot_Q07729[c] 		1	  0.00	   Inf	  0.00
prot_Q07804_exchange	prot_Q07804_exchange	 <=> prot_Q07804[c] 		1	  0.00	   Inf	  0.00
prot_Q07830_exchange	prot_Q07830_exchange	 <=> prot_Q07830[c] 		1	  0.00	   Inf	  0.00
prot_Q07923_exchange	prot_Q07923_exchange	 <=> prot_Q07923[c] 		1	  0.00	   Inf	  0.00
prot_Q07938_exchange	prot_Q07938_exchange	 <=> prot_Q07938[c] 		1	  0.00	   Inf	  0.00
prot_Q07950_exchange	prot_Q07950_exchange	 <=> prot_Q07950[c] 		1	  0.00	   Inf	  0.00
prot_Q07993_exchange	prot_Q07993_exchange	 <=> prot_Q07993[c] 		1	  0.00	   Inf	  0.00
prot_Q08108_exchange	prot_Q08108_exchange	 <=> prot_Q08108[c] 		1	  0.00	   Inf	  0.00
prot_Q08220_exchange	prot_Q08220_exchange	 <=> prot_Q08220[c] 		1	  0.00	   Inf	  0.00
prot_Q08224_exchange	prot_Q08224_exchange	 <=> prot_Q08224[c] 		1	  0.00	   Inf	  0.00
prot_Q08227_exchange	prot_Q08227_exchange	 <=> prot_Q08227[c] 		1	  0.00	   Inf	  0.00
prot_Q08548_exchange	prot_Q08548_exchange	 <=> prot_Q08548[c] 		1	  0.00	   Inf	  0.00
prot_Q08558_exchange	prot_Q08558_exchange	 <=> prot_Q08558[c] 		1	  0.00	   Inf	  0.00
prot_Q08645_exchange	prot_Q08645_exchange	 <=> prot_Q08645[c] 		1	  0.00	   Inf	  0.00
prot_Q08650_exchange	prot_Q08650_exchange	 <=> prot_Q08650[c] 		1	  0.00	   Inf	  0.00
prot_Q08911_exchange	prot_Q08911_exchange	 <=> prot_Q08911[c] 		1	  0.00	   Inf	  0.00
prot_Q08959_exchange	prot_Q08959_exchange	 <=> prot_Q08959[c] 		1	  0.00	   Inf	  0.00
prot_Q08975_exchange	prot_Q08975_exchange	 <=> prot_Q08975[c] 		1	  0.00	   Inf	  0.00
prot_Q08985_exchange	prot_Q08985_exchange	 <=> prot_Q08985[c] 		1	  0.00	   Inf	  0.00
prot_Q10740_exchange	prot_Q10740_exchange	 <=> prot_Q10740[c] 		1	  0.00	   Inf	  0.00
prot_Q12031_exchange	prot_Q12031_exchange	 <=> prot_Q12031[c] 		1	  0.00	   Inf	  0.00
prot_Q12036_exchange	prot_Q12036_exchange	 <=> prot_Q12036[c] 		1	  0.00	   Inf	  0.00
prot_Q12043_exchange	prot_Q12043_exchange	 <=> prot_Q12043[c] 		1	  0.00	   Inf	  0.00
prot_Q12051_exchange	prot_Q12051_exchange	 <=> prot_Q12051[c] 		1	  0.00	   Inf	  0.00
prot_Q12068_exchange	prot_Q12068_exchange	 <=> prot_Q12068[c] 		1	  0.00	   Inf	  0.00
prot_Q12074_exchange	prot_Q12074_exchange	 <=> prot_Q12074[c] 		1	  0.00	   Inf	  0.00
prot_Q12109_exchange	prot_Q12109_exchange	 <=> prot_Q12109[c] 		1	  0.00	   Inf	  0.00
prot_Q12122_exchange	prot_Q12122_exchange	 <=> prot_Q12122[c] 		1	  0.00	   Inf	  0.00
prot_Q12154_exchange	prot_Q12154_exchange	 <=> prot_Q12154[c] 		1	  0.00	   Inf	  0.00
prot_Q12165_exchange	prot_Q12165_exchange	 <=> prot_Q12165[c] 		1	  0.00	   Inf	  0.00
prot_Q12166_exchange	prot_Q12166_exchange	 <=> prot_Q12166[c] 		1	  0.00	   Inf	  0.00
prot_Q12178_exchange	prot_Q12178_exchange	 <=> prot_Q12178[c] 		1	  0.00	   Inf	  0.00
prot_Q12184_exchange	prot_Q12184_exchange	 <=> prot_Q12184[c] 		1	  0.00	   Inf	  0.00
prot_Q12189_exchange	prot_Q12189_exchange	 <=> prot_Q12189[c] 		1	  0.00	   Inf	  0.00
prot_Q12211_exchange	prot_Q12211_exchange	 <=> prot_Q12211[c] 		1	  0.00	   Inf	  0.00
prot_Q12233_exchange	prot_Q12233_exchange	 <=> prot_Q12233[c] 		1	  0.00	   Inf	  0.00
prot_Q12246_exchange	prot_Q12246_exchange	 <=> prot_Q12246[c] 		1	  0.00	   Inf	  0.00
prot_Q12265_exchange	prot_Q12265_exchange	 <=> prot_Q12265[c] 		1	  0.00	   Inf	  0.00
prot_Q12271_exchange	prot_Q12271_exchange	 <=> prot_Q12271[c] 		1	  0.00	   Inf	  0.00
prot_Q12283_exchange	prot_Q12283_exchange	 <=> prot_Q12283[c] 		1	  0.00	   Inf	  0.00
prot_Q12320_exchange	prot_Q12320_exchange	 <=> prot_Q12320[c] 		1	  0.00	   Inf	  0.00
prot_Q12349_exchange	prot_Q12349_exchange	 <=> prot_Q12349[c] 		1	  0.00	   Inf	  0.00
prot_Q12358_exchange	prot_Q12358_exchange	 <=> prot_Q12358[c] 		1	  0.00	   Inf	  0.00
prot_Q12362_exchange	prot_Q12362_exchange	 <=> prot_Q12362[c] 		1	  0.00	   Inf	  0.00
prot_Q12382_exchange	prot_Q12382_exchange	 <=> prot_Q12382[c] 		1	  0.00	   Inf	  0.00
prot_Q12428_exchange	prot_Q12428_exchange	 <=> prot_Q12428[c] 		1	  0.00	   Inf	  0.00
prot_Q12452_exchange	prot_Q12452_exchange	 <=> prot_Q12452[c] 		1	  0.00	   Inf	  0.00
prot_Q12455_exchange	prot_Q12455_exchange	 <=> prot_Q12455[c] 		1	  0.00	   Inf	  0.00
prot_Q12458_exchange	prot_Q12458_exchange	 <=> prot_Q12458[c] 		1	  0.00	   Inf	  0.00
prot_Q12471_exchange	prot_Q12471_exchange	 <=> prot_Q12471[c] 		1	  0.00	   Inf	  0.00
prot_Q12494_exchange	prot_Q12494_exchange	 <=> prot_Q12494[c] 		1	  0.00	   Inf	  0.00
prot_Q12525_exchange	prot_Q12525_exchange	 <=> prot_Q12525[c] 		1	  0.00	   Inf	  0.00
prot_Q12676_exchange	prot_Q12676_exchange	 <=> prot_Q12676[c] 		1	  0.00	   Inf	  0.00
prot_Q12680_exchange	prot_Q12680_exchange	 <=> prot_Q12680[c] 		1	  0.00	   Inf	  0.00
prot_Q3E790_exchange	prot_Q3E790_exchange	 <=> prot_Q3E790[c] 		1	  0.00	   Inf	  0.00
prot_Q99190_exchange	prot_Q99190_exchange	 <=> prot_Q99190[c] 		1	  0.00	   Inf	  0.00
prot_Q99258_exchange	prot_Q99258_exchange	 <=> prot_Q99258[c] 		1	  0.00	   Inf	  0.00
prot_Q99312_exchange	prot_Q99312_exchange	 <=> prot_Q99312[c] 		1	  0.00	   Inf	  0.00
prot_Q99321_exchange	prot_Q99321_exchange	 <=> prot_Q99321[c] 		1	  0.00	   Inf	  0.00
prot_P81451_exchange	prot_P81451_exchange	 <=> prot_P81451[c] 		1	  0.00	1000.00	  0.00
Metabolite name	Metabolite description	Metabolite formula
s_0001[ce]	(1->3)-beta-D-glucan [cell envelope]	(C6H10O5)n
s_0002[c]	(1->3)-beta-D-glucan [cytoplasm]	(C6H10O5)n
s_0003[e]	(1->3)-beta-D-glucan [extracellular]	(C6H10O5)n
s_0004[ce]	(1->6)-beta-D-glucan [cell envelope]	C12H22O11(C6H10O5)n
s_0006[m]	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate [mitochondrion]	C7H8N5O8P2
s_0007[c]	(2E)-3-(methoxycarbonyl)pent-2-enedioic acid [cytoplasm]	C7H6O6
s_0008[m]	(2R,3R)-2,3-dihydroxy-3-methylpentanoate [mitochondrion]	C6H11O4
s_0009[c]	(2R,3S)-3-isopropylmalate [cytoplasm]	C7H10O5
s_0010[c]	(2S)-2-isopropyl-3-oxosuccinate [cytoplasm]	C7H8O5
s_0011[m]	(2S)-2-isopropyl-3-oxosuccinate [mitochondrion]	C7H8O5
s_0012[m]	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid [mitochondrion]	C7H7O7
s_0013[c]	(5S,6S)-di-HETE [cytoplasm]	C20H32O4
s_0014[n]	(5S,6S)-di-HETE [nucleus]	C20H32O4
s_0015[c]	(N(omega)-L-arginino)succinic acid [cytoplasm]	C10H17N4O6
s_0016[m]	(R)-2,3-dihydroxy-3-methylbutanoate [mitochondrion]	C5H9O4
s_0017[c]	(R)-4'-phosphopantothenic acid [cytoplasm]	C9H18NO8P
s_0018[c]	(R)-5-diphosphomevalonic acid [cytoplasm]	C6H10O10P2
s_0019[c]	(R)-5-phosphomevalonic acid [cytoplasm]	C6H10O7P
s_0020[c]	(R)-acetoin [cytoplasm]	C4H8O2
s_0021[c]	(R)-carnitine [cytoplasm]	C7H15NO3
s_0022[e]	(R)-carnitine [extracellular]	C7H15NO3
s_0023[m]	(R)-carnitine [mitochondrion]	C7H15NO3
s_0024[p]	(R)-carnitine [peroxisome]	C7H15NO3
s_0025[c]	(R)-lactate [cytoplasm]	C3H5O3
s_0026[e]	(R)-lactate [extracellular]	C3H5O3
s_0027[m]	(R)-lactate [mitochondrion]	C3H5O3
s_0028[c]	(R)-mevalonate [cytoplasm]	C6H11O4
s_0029[e]	(R)-mevalonate [extracellular]	C6H11O4
s_0030[c]	(R)-pantoate [cytoplasm]	C6H11O4
s_0031[c]	(R)-pantothenate [cytoplasm]	C9H16NO5
s_0032[e]	(R)-pantothenate [extracellular]	C9H16NO5
s_0033[c]	(R)-S-lactoylglutathione [cytoplasm]	C13H20N3O8S
s_0034[m]	(R)-S-lactoylglutathione [mitochondrion]	C13H20N3O8S
s_0035[c]	(R,R)-2,3-butanediol [cytoplasm]	C4H10O2
s_0036[e]	(R,R)-2,3-butanediol [extracellular]	C4H10O2
s_0037[c]	(S)-2,3-epoxysqualene [cytoplasm]	C30H50O
s_0038[er]	(S)-2,3-epoxysqualene [endoplasmic reticulum]	C30H50O
s_0039[m]	(S)-2-acetyl-2-hydroxybutanoate [mitochondrion]	C6H9O4
s_0042[p]	(R)-3-hydroxydecanoyl-CoA [peroxisome]	C31H54N7O18P3S
s_0045[p]	(S)-3-hydroxyhexacosanoyl-CoA [peroxisome]	C47H86N7O18P3S
s_0048[p]	(R)-3-hydroxylauroyl-CoA [peroxisome]	C33H58N7O18P3S
s_0051[p]	(S)-3-hydroxypalmitoyl-CoA [peroxisome]	C37H66N7O18P3S
s_0054[p]	(S)-3-hydroxytetradecanoyl-CoA [peroxisome]	C35H62N7O18P3S
s_0056[c]	(S)-3-methyl-2-oxopentanoate [cytoplasm]	C6H9O3
s_0058[e]	(S)-3-methyl-2-oxopentanoate [extracellular]	C6H9O3
s_0060[m]	(S)-3-methyl-2-oxopentanoate [mitochondrion]	C6H9O3
s_0061[c]	(S)-dihydroorotate [cytoplasm]	C5H5N2O4
s_0062[c]	(S)-lactaldehyde [cytoplasm]	C3H6O2
s_0063[c]	(S)-lactate [cytoplasm]	C3H5O3
s_0064[e]	(S)-lactate [extracellular]	C3H5O3
s_0065[m]	(S)-lactate [mitochondrion]	C3H5O3
s_0066[c]	(S)-malate [cytoplasm]	C4H4O5
s_0067[e]	(S)-malate [extracellular]	C4H4O5
s_0068[m]	(S)-malate [mitochondrion]	C4H4O5
s_0069[p]	(S)-malate [peroxisome]	C4H4O5
s_0075[c]	1,3-bisphospho-D-glycerate [cytoplasm]	C3H4O10P2
s_0076[c]	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate [cytoplasm]	C12H13NO9P
s_0077[c]	1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide [cytoplasm]	C15H21N5O15P2
s_0078[c]	1-(5-phosphoribosyl)-5'-AMP [cytoplasm]	C15H19N5O14P2
s_0079[c]	1-(sn-glycero-3-phospho)-1D-myo-inositol [cytoplasm]	C9H18O11P
s_0080[e]	1-(sn-glycero-3-phospho)-1D-myo-inositol [extracellular]	C9H18O11P
s_0084[e]	1-acylglycerophosphocholine [extracellular]	C9H20NO7PR
s_0086[c]	1-C-(indol-3-yl)glycerol 3-phosphate [cytoplasm]	C11H12NO6P
s_0087[c]	1-methylnicotinamide [cytoplasm]	C7H9N2O
s_0089[c]	1-phosphatidyl-1D-myo-inositol [cytoplasm]	C11H16O13PR2
s_0116[c]	1-pyrroline-3-hydroxy-5-carboxylic acid [cytoplasm]	C5H6NO3
s_0117[m]	1-pyrroline-3-hydroxy-5-carboxylic acid [mitochondrion]	C5H6NO3
s_0118[c]	1-pyrroline-5-carboxylate [cytoplasm]	C5H6NO2
s_0119[m]	1-pyrroline-5-carboxylate [mitochondrion]	C5H6NO2
s_0120[c]	10-formyl-THF [cytoplasm]	C20H21N7O7
s_0121[m]	10-formyl-THF [mitochondrion]	C20H21N7O7
s_0122[c]	14-demethyllanosterol [cytoplasm]	C29H48O
s_0123[n]	1D-myo-inositol 1,3,4,5-tetrakisphosphate [nucleus]	C6H8O18P4
s_0124[n]	1D-myo-inositol 1,4,5,6-tetrakisphosphate [nucleus]	C6H8O18P4
s_0125[n]	1D-myo-inositol 1,4,5-trisphosphate [nucleus]	C6H9O15P3
s_0126[c]	1D-myo-inositol 1-phosphate [cytoplasm]	C6H11O9P
s_0127[er]	1D-myo-inositol 1-phosphate [endoplasmic reticulum]	C6H11O9P
s_0129[m]	1D-myo-inositol 3-phosphate [mitochondrion]	C6H11O9P
s_0131[c]	2',3'-cyclic AMP [cytoplasm]	C10H11N5O6P
s_0132[c]	2'-deoxyadenosine [cytoplasm]	C10H13N5O3
s_0133[e]	2'-deoxyadenosine [extracellular]	C10H13N5O3
s_0134[c]	2'-deoxyguanosine [cytoplasm]	C10H13N5O4
s_0135[e]	2'-deoxyguanosine [extracellular]	C10H13N5O4
s_0136[c]	2'-deoxyinosine [cytoplasm]	C10H12N4O4
s_0137[e]	2'-deoxyinosine [extracellular]	C10H12N4O4
s_0138[c]	2'-deoxyuridine [cytoplasm]	C9H12N2O5
s_0139[e]	2'-deoxyuridine [extracellular]	C9H12N2O5
s_0140[c]	2,3-bisphospho-D-glyceric acid [cytoplasm]	C3H3O10P2
s_0141[c]	2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine [cytoplasm]	C9H14N5O8P
s_0142[c]	2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone [cytoplasm]	C9H18N5O8P
s_0143[c]	2-(3-amino-3-carboxypropyl)-L-histidine [cytoplasm]	C10H16N4O4
s_0144[c]	2-[3-carboxy-3-(methylammonio)propyl]-L-histidine [cytoplasm]	C11H18N4O4
s_0145[m]	2-acetamido-5-oxopentanoate [mitochondrion]	C7H10NO4
s_0146[m]	2-acetyllactic acid [mitochondrion]	C5H7O4
s_0147[c]	2-amino-3-carboxymuconate-6-semialdehyde [cytoplasm]	C7H5NO5
s_0148[m]	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol [mitochondrion]	C7H9N5O2
s_0149[c]	2-dehydropantoate [cytoplasm]	C6H9O4
s_0150[m]	2-dehydropantoate [mitochondrion]	C6H9O4
s_0152[c]	2-deoxy-D-ribose [cytoplasm]	C5H10O4
s_0153[c]	2-deoxy-D-ribose 5-phosphate [cytoplasm]	C5H9O7P
s_0154[m]	2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone [mitochondrion]	C38H56O4
s_0155[m]	2-hexaprenyl-6-methoxy-1,4-benzoquinone [mitochondrion]	C37H54O3
s_0156[m]	2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone [mitochondrion]	C38H56O3
s_0157[m]	2-hexaprenyl-6-methoxyphenol [mitochondrion]	C37H56O2
s_0158[c]	2-hydroxy-3-oxobutyl phosphate [cytoplasm]	C4H9O6P
s_0161[er]	2-hydroxyhexadecanal [endoplasmic reticulum]	C16H32O2
s_0162[c]	2-isopropylmalate [cytoplasm]	C7H10O5
s_0163[e]	2-isopropylmalate [extracellular]	C7H10O5
s_0164[m]	2-isopropylmalate [mitochondrion]	C7H10O5
s_0165[c]	2-isopropylmaleic acid [cytoplasm]	C7H8O4
s_0166[c]	2-methylbutanal [cytoplasm]	C5H10O
s_0167[e]	2-methylbutanal [extracellular]	C5H10O
s_0168[m]	2-methylbutanal [mitochondrion]	C5H10O
s_0169[c]	2-methylbutanol [cytoplasm]	C5H12O
s_0170[e]	2-methylbutanol [extracellular]	C5H12O
s_0171[m]	2-methylbutanol [mitochondrion]	C5H12O
s_0172[c]	2-methylbutyl acetate [cytoplasm]	C7H14O2
s_0173[e]	2-methylbutyl acetate [extracellular]	C7H14O2
s_0174[m]	2-methylcitrate [mitochondrion]	C7H7O7
s_0176[c]	2-oxoadipic acid [cytoplasm]	C6H6O5
s_0177[m]	2-oxoadipic acid [mitochondrion]	C6H6O5
s_0178[c]	2-oxobutanoate [cytoplasm]	C4H5O3
s_0179[m]	2-oxobutanoate [mitochondrion]	C4H5O3
s_0180[c]	2-oxoglutarate [cytoplasm]	C5H4O5
s_0181[e]	2-oxoglutarate [extracellular]	C5H4O5
s_0182[m]	2-oxoglutarate [mitochondrion]	C5H4O5
s_0183[n]	2-oxoglutarate [nucleus]	C5H4O5
s_0184[p]	2-oxoglutarate [peroxisome]	C5H4O5
s_0185[c]	2-phenylethanol [cytoplasm]	C8H10O
s_0186[e]	2-phenylethanol [extracellular]	C8H10O
s_0187[m]	2-phenylethanol [mitochondrion]	C8H10O
s_0188[c]	2-phospho-D-glyceric acid [cytoplasm]	C3H4O7P
s_0189[c]	geranylgeranyl diphosphate [cytoplasm]	C20H33O7P2
s_0190[c]	farnesyl diphosphate [cytoplasm]	C15H25O7P2
s_0191[m]	farnesyl diphosphate [mitochondrion]	C15H25O7P2
s_0192[c]	3',5'-cyclic AMP [cytoplasm]	C10H11N5O6P
s_0193[c]	3',5'-cyclic CMP [cytoplasm]	C9H11N3O7P
s_0194[c]	3',5'-cyclic dAMP [cytoplasm]	C10H12N5O5P
s_0195[c]	3',5'-cyclic GMP [cytoplasm]	C10H11N5O7P
s_0196[c]	3',5'-cyclic IMP [cytoplasm]	C10H11N4O7P
s_0197[c]	3'-dephospho-CoA [cytoplasm]	C21H33N7O13P2S
s_0200[m]	3'-dephospho-CoA [mitochondrion]	C21H33N7O13P2S
s_0201[c]	3'-phospho-5'-adenylyl sulfate [cytoplasm]	C10H11N5O13P2S
s_0204[c]	3-(4-hydroxyphenyl)pyruvate [cytoplasm]	C9H7O4
s_0206[p]	3-(4-hydroxyphenyl)pyruvate [peroxisome]	C9H7O4
s_0207[c]	3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate [cytoplasm]	C6H7N2O5P
s_0208[c]	3-aminopropanal [cytoplasm]	C3H8NO
s_0209[c]	3-dehydro-4-methylzymosterol [cytoplasm]	C28H44O
s_0210[c]	3-dehydroquinate [cytoplasm]	C7H9O6
s_0211[c]	3-dehydroshikimate [cytoplasm]	C7H7O5
s_0212[c]	3-hexaprenyl-4,5-dihydroxybenzoic acid [cytoplasm]	C37H53O4
s_0213[m]	3-hexaprenyl-4,5-dihydroxybenzoic acid [mitochondrion]	C37H53O4
s_0214[m]	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid [mitochondrion]	C38H55O4
s_0215[c]	3-hexaprenyl-4-hydroxybenzoic acid [cytoplasm]	C37H54O3
s_0216[m]	3-hexaprenyl-4-hydroxybenzoic acid [mitochondrion]	C37H54O3
s_0217[c]	3-hydroxy-2-isopropyl-4-methoxy-4-oxobutanoate [cytoplasm]	C8H13O5
s_0218[c]	3-hydroxy-3-methylglutaryl-CoA [cytoplasm]	C27H44N7O20P3S
s_0221[m]	3-hydroxy-3-methylglutaryl-CoA [mitochondrion]	C27H44N7O20P3S
s_0222[c]	3-hydroxy-L-kynurenine [cytoplasm]	C10H12N2O4
s_0224[c]	3-hydroxyanthranilate [cytoplasm]	C7H6NO3
s_0229[p]	3-hydroxyoctadecanoyl-CoA [peroxisome]	C39H70N7O18P3S
s_0231[er]	3-ketosphinganine [endoplasmic reticulum]	C18H38NO2
s_0232[c]	3-methyl-2-oxobutanoate [cytoplasm]	C5H7O3
s_0233[m]	3-methyl-2-oxobutanoate [mitochondrion]	C5H7O3
s_0234[c]	3-methylbutanal [cytoplasm]	C5H10O
s_0235[e]	3-methylbutanal [extracellular]	C5H10O
s_0236[m]	3-methylbutanal [mitochondrion]	C5H10O
s_0239[p]	3-oxodecanoyl-CoA [peroxisome]	C31H52N7O18P3S
s_0243[p]	3-oxohexacosanoyl-CoA [peroxisome]	C47H84N7O18P3S
s_0247[p]	3-oxolauroyl-CoA [peroxisome]	C33H56N7O18P3S
s_0250[p]	3-oxooctadecanoyl-CoA [peroxisome]	C39H68N7O18P3S
s_0253[p]	3-oxopalmitoyl-CoA [peroxisome]	C37H60N7O18P3S
s_0257[p]	3-oxotetradecanoyl-CoA [peroxisome]	C35H60N7O18P3S
s_0258[c]	3-phospho-hydroxypyruvate [cytoplasm]	C3H2O7P
s_0259[c]	3-phospho-serine [cytoplasm]	C3H6NO6P
s_0260[c]	3-phosphoglycerate [cytoplasm]	C3H4O7P
s_0261[c]	3-phosphoshikimic acid [cytoplasm]	C7H8O8P
s_0262[c]	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol [cytoplasm]	C29H46O
s_0263[c]	4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate [cytoplasm]	C6H20O30P8
s_0264[c]	4-(phosphonooxy)-L-threonine [cytoplasm]	C4H8NO7P
s_0267[c]	4-amino-2-methyl-5-diphosphomethylpyrimidine [cytoplasm]	C6H8N3O7P2
s_0268[c]	4-amino-2-methyl-5-phosphomethylpyrimidine [cytoplasm]	C6H8N3O4P
s_0269[c]	4-amino-4-deoxychorismate [cytoplasm]	C10H9NO5
s_0270[c]	4-amino-5-hydroxymethyl-2-methylpyrimidine [cytoplasm]	C6H9N3O
s_0271[c]	4-aminobenzoate [cytoplasm]	C7H6NO2
s_0272[e]	4-aminobenzoate [extracellular]	C7H6NO2
s_0273[m]	4-aminobenzoate [mitochondrion]	C7H6NO2
s_0274[c]	4-aminobutanal [cytoplasm]	C4H10NO
s_0275[m]	4-aminobutanal [mitochondrion]	C4H10NO
s_0279[c]	4-diphospho-1D-myo-inositol pentakisphosphate [cytoplasm]	C6H19O27P7
s_0280[c]	4-guanidinobutanamide [cytoplasm]	C5H13N4O
s_0281[c]	4-guanidinobutanoic acid [cytoplasm]	C5H11N3O2
s_0282[c]	4-hydroxy-2-oxoglutarate [cytoplasm]	C5H4O6
s_0283[m]	4-hydroxy-2-oxoglutarate [mitochondrion]	C5H4O6
s_0284[p]	4-hydroxy-2-oxoglutarate [peroxisome]	C5H4O6
s_0285[c]	4-hydroxy-L-threonine [cytoplasm]	C4H9NO4
s_0286[c]	4-hydroxybenzoate [cytoplasm]	C7H5O3
s_0287[m]	4-hydroxybenzoate [mitochondrion]	C7H5O3
