uniprot,mw,abundance
P40487,48315.3,3.12e-05
P22696,19408.0,8.47e-05
P25293,47827.6,0.000254
P06197,24829.0,7.240000000000001e-05
Q8TGQ8,8044.3,
Q03161,33949.1,0.000235
P0C5L6,9725.5,
P53271,30301.2,5.0700000000000006e-05
Q06324,54818.4,1.48e-05
P24813,45751.4,7.5e-06
Q12297,40273.3,3.3700000000000006e-05
P22855,124497.2,1.9e-05
P32368,71125.2,0.000542
P32333,209957.6,8.87e-05
Q12156,17117.5,5.2799999999999996e-05
Q99314,29010.6,1.7e-05
P23748,63358.9,2.38e-06
Q06698,163080.8,2.72e-05
P38737,210421.0,5.8399999999999997e-05
P0CX58,49073.0,1.86e-05
Q06328,35170.2,6.670000000000001e-05
Q96VG8,4831.0,1.75e-05
P25352,16084.2,1.25e-06
Q12511,63674.6,6.78e-05
P03962,29239.8,0.000217
P38210,19797.7,2.0299999999999996e-06
P22211,85998.3,2.98e-05
P32578,91055.8,9.980000000000001e-06
P32445,15387.3,9.59e-05
P40549,72396.5,2.0399999999999998e-05
Q12168,88378.8,1.99e-05
P53757,37849.1,1.53e-06
Q06010,117568.7,3.3e-05
Q06169,59456.1,4.93e-05
P39976,55221.5,0.000667
Q8TGT9,6051.3,
P53845,35503.3,3.96e-06
Q12734,124857.2,1.7800000000000001e-06
Q12273,198622.7,8.3e-06
P40511,112405.0,1.3e-06
Q06449,23539.2,3.6700000000000004e-05
Q06639,101725.5,4.75e-05
Q00711,70229.3,0.000137
P38201,42601.5,2.95e-06
P53099,64557.9,8.03e-06
P14736,87179.4,1.93e-05
P0C0V2,11417.4,
P40031,16599.0,1.33e-06
Q03898,33202.6,2.95e-06
P38212,23884.8,4.09e-06
P32774,13454.2,4.09e-05
Q04434,18564.0,1.32e-06
A0A023PZA4,13185.6,1.23e-06
A0A023PXA5,21617.8,6.890000000000001e-07
P27351,80446.1,2.5699999999999998e-05
Q12432,45208.0,4.54e-05
Q08873,22752.3,2.15e-05
Q04767,18692.3,3.26e-05
P38208,15503.5,4.3899999999999996e-05
P32191,72391.7,8.63e-05
P35127,26368.4,5.71e-06
P32767,123492.5,9.55e-05
P47190,86317.3,2.4100000000000003e-05
P04173,38946.2,1.29e-05
P0CX36,29432.7,0.00213
P40090,72144.6,1.3e-05
P40499,56347.3,2.4100000000000003e-05
P03965,123885.1,0.001118
P53882,67394.5,2.91e-06
Q02629,100005.5,5.74e-05
P40493,39422.2,2.77e-05
P15454,20637.5,0.000581
Q06339,74702.2,1.22e-05
Q6B2U8,13878.6,1.4099999999999998e-06
P53229,13652.2,1.24e-06
P32944,92452.9,6.24e-06
P13259,49412.8,4.95e-05
P0CH63,25147.7,1.33e-06
Q12025,22761.0,4.34e-05
P04161,23536.4,0.000133
Q12451,145786.5,3.3700000000000006e-05
P38992,40736.6,0.000489
P14164,81693.3,7.11e-05
P25347,12523.1,1.17e-06
Q3E833,9990.6,8.66e-06
P38262,59131.5,1.84e-05
Q8TGL9,3049.5,
P40028,87362.8,2.5400000000000002e-06
Q08176,12753.6,1.3e-08
Q04089,66219.2,2.12e-05
P07280,15923.4,0.000953
P0CL42,18613.1,9.000000000000001e-09
P20051,40307.6,0.000193
Q9ZZW2,14139.4,
P17890,27695.1,5.070000000000001e-06
O13556,23503.3,1.6200000000000002e-06
P25559,44068.2,1.65e-05
P38812,20949.4,1.6000000000000001e-06
Q08439,15628.0,2e-06
Q12262,21131.3,6.5099999999999995e-06
Q08503,13306.3,5.879999999999999e-07
P22219,166364.6,5.16e-06
P53728,34944.3,5.99e-06
Q05900,27072.5,2.07e-05
Q99315,178448.1,4.7499999999999995e-07
P47154,52325.4,0.000229
P0CD90,17014.3,1e-06
Q12496,118345.1,0.000172
Q12029,35427.7,0.000243
Q04174,59893.0,1.34e-06
Q05543,46457.5,4.34e-05
P41800,48649.4,2.22e-05
P89102,112109.3,5.0799999999999995e-05
P54199,86783.9,3.2099999999999998e-06
P40539,14958.0,1.34e-06
Q06676,32017.3,2.35e-06
P53088,39999.8,4.6299999999999994e-05
A0A023PYJ7,13477.3,1.0500000000000001e-06
P36066,54500.5,1.83e-06
P27929,56383.7,7.32e-05
P10870,96698.6,1.32e-06
P36018,26119.2,0.000267
Q12027,81459.7,2.81e-06
Q99258,22561.0,0.000294
Q06139,11352.2,2.08e-06
Q12405,43730.5,2.26e-05
Q05788,33754.3,2.48e-05
P40463,47966.9,3.1899999999999996e-05
Q8TGJ1,5953.0,
Q12402,20272.7,0.000161
Q12255,28959.3,3.8799999999999994e-05
A0A023PZJ9,13917.0,1.7699999999999998e-07
P38631,214847.9,0.000166
Q06568,21526.5,1.88e-05
P27895,113316.4,4.9000000000000005e-06
Q12104,52355.2,1.4299999999999999e-06
P32830,12283.1,1.85e-06
P36012,26846.8,1.18e-05
Q06224,87637.3,0.000157
P16522,73098.8,4.08e-06
Q12224,73496.0,9.68e-06
Q8TGM6,14354.4,4.4000000000000004e-08
Q02100,70205.2,1.13e-05
P41318,34026.3,4.3e-05
P35997,8885.6,0.00069
P43544,25132.2,3.13e-06
P32496,31905.3,0.000329
P42937,17248.8,3.4e-05
Q3E827,10880.6,2.21e-07
P22434,42006.4,1.3300000000000001e-05
Q07798,102216.6,1.19e-06
P53075,66850.0,0.00031
P0CL23,12436.5,
Q12056,16939.0,8.98e-05
P32288,41759.5,0.004433
Q3E811,7278.4,2.48e-07
P54781,61337.9,0.000346
P22943,11688.8,0.000352
P46994,13977.3,2.78e-05
P36009,82730.5,1.11e-05
P14832,17390.9,0.002104
Q3E834,9438.4,5.560000000000001e-07
P43568,42178.8,1.83e-05
Q07458,33807.9,3.4200000000000005e-05
Q08580,44151.5,5.37e-06
Q2V2P6,9626.6,1.5199999999999998e-07
P42936,26291.2,3.91e-06
Q8TGM9,10071.7,
P38777,27334.4,0.000309
P47046,91246.4,2.01e-06
P40448,14006.7,1.59e-06
P41809,188883.6,1.56e-06
P0C268,6878.2,6e-08
P32448,59358.2,1.8e-05
P53936,17126.0,1.23e-06
Q03266,42634.3,9.66e-06
P00927,63836.9,0.00025
P25345,56791.5,9.15e-06
Q04007,98307.9,6.1e-06
P00128,14561.9,0.000422
P15179,75471.5,2.47e-05
Q12185,45960.3,1.2700000000000001e-06
P15992,23874.8,0.000307
Q05021,67476.5,1.38e-05
Q04632,69781.4,7.05e-05
P36014,19488.8,3.63e-06
P53961,26834.1,4.2000000000000006e-08
P25389,116485.1,6.2e-06
Q3E7Y9,7032.2,
Q03660,128115.5,7.1299999999999995e-06
Q12067,34397.3,1.24e-06
P32338,33902.6,5.66e-06
Q08521,12390.3,1.34e-06
Q08969,19012.8,5.36e-06
P36031,13126.9,2.7999999999999996e-08
Q12048,14971.2,7.29e-06
P38184,12090.6,1.53e-06
P53072,33555.7,4.6700000000000003e-05
Q02793,44216.0,3.35e-05
P53144,25291.2,3.97e-05
P34243,78273.7,1.15e-05
P28625,41638.6,7.340000000000001e-05
D6W196,55763.6,1.2699999999999999e-05
P38284,28781.3,4.03e-06
P25298,79953.1,6.69e-05
P15496,33331.8,0.000417
P39938,13527.3,0.001434
Q12382,32844.3,1.4599999999999999e-05
A0A023PZE8,15513.2,1.25e-06
Q03557,50925.1,7.59e-06
Q03935,43601.0,1.24e-05
P25368,34476.8,7.22e-05
Q02256,41188.6,0.000129
P53114,128754.1,3.71e-05
P53181,12128.5,1.08e-06
P38932,67010.0,6.63e-05
P38695,66254.1,3.91e-06
P45976,35750.2,1.88e-05
P40960,60058.7,7.4e-06
Q06214,55239.6,0.000131
Q12420,66425.8,3.9300000000000005e-06
Q08951,106891.1,0.000146
P32610,29192.4,0.000148
Q6Q595,19681.0,2.99e-06
A5Z2X5,7904.3,2.8599999999999997e-06
P32567,94989.7,4.3799999999999994e-05
Q3E767,5319.2,
P53208,37942.3,2.7e-06
Q04437,71222.7,8e-06
P38132,94921.1,4.4200000000000004e-05
P35734,32043.9,3.9399999999999995e-05
Q00776,53880.4,4.7799999999999996e-05
P0C5N5,3920.9,
P40575,11680.9,1.06e-06
P34163,62973.6,1.85e-05
Q03653,89191.6,7.740000000000001e-05
P43553,96677.1,2.09e-05
A0A023PYE9,20006.7,1.7800000000000001e-06
Q02208,86369.4,6.22e-06
P53899,31527.3,5.2600000000000005e-05
P05739,20004.8,0.001189
P43621,60604.2,0.00024
Q12226,52837.3,1.4299999999999999e-06
Q04673,52293.9,3.32e-05
Q04838,11819.3,1.4099999999999998e-06
P38354,16811.0,4.21e-06
P53228,37248.9,3.23e-05
P32343,65040.1,5.0099999999999995e-06
P40344,35860.2,3.96e-05
Q06217,12856.2,2.3199999999999998e-05
Q99393,36609.9,2.09e-06
P40017,103316.9,3.16e-05
Q00055,42854.2,0.000332
P39710,12123.1,1.31e-06
P05755,22313.1,0.001845
P46985,47862.2,5.47e-05
P48525,61621.1,2.74e-05
P47160,45068.5,2.4100000000000003e-05
Q04751,32337.4,3.88e-06
P54839,55018.1,0.001596
P27472,80064.6,0.000175
P38041,109313.7,5.0600000000000003e-05
P49955,110026.0,9.09e-06
P38866,49097.3,1.21e-06
P33328,12959.2,2.74e-05
P53727,35365.1,6.379999999999999e-05
Q12436,46342.2,8.18e-06
P25638,12510.3,2.2899999999999998e-05
P47140,37483.1,1.57e-06
P49367,75150.5,0.000186
Q12125,36267.4,8.120000000000001e-05
P39708,49619.6,1.3300000000000001e-05
P43607,31863.2,1.19e-06
Q3E805,6215.3,
Q06057,6939.4,1.33e-06
P13393,27011.6,4.52e-05
P32786,102012.2,4.5e-06
P38167,123604.0,1.42e-05
P41910,44724.3,2.78e-05
P23180,53135.3,0.000127
Q06505,46083.1,5.3299999999999995e-05
P32867,33093.5,4.8e-05
P36112,61079.8,9.91e-05
P54999,9659.1,6.95e-05
Q12148,10745.4,1.4499999999999999e-06
P53854,20386.7,1.23e-05
P21560,39096.2,0.000162
P38795,80678.6,3.6299999999999995e-05
Q04895,71759.6,1.38e-06
A0A023PYK2,12961.9,1.16e-06
P0CX20,203785.1,1.4099999999999998e-06
P25586,37173.7,0.000191
P39728,30459.4,1.26e-06
P29952,48179.1,0.000214
P39682,74753.6,4.26e-05
P47021,12429.4,1.3899999999999998e-06
Q08222,11268.6,1.24e-06
P0CF18,48497.7,1.37e-06
P0CY06,20428.7,1.3e-06
P25369,39863.5,9.45e-06
P60010,41679.0,0.001218
P38875,68751.8,4.41e-05
Q08237,32916.5,4.85e-05
P41921,53442.5,0.00022
P40079,40792.9,2.6600000000000003e-05
P24814,132722.7,7.04e-06
P41546,26894.0,7.620000000000001e-05
P40857,24526.9,4.65e-05
P25555,48725.5,6.82e-05
Q02784,16925.6,8.37e-05
Q06236,18639.0,1.6499999999999999e-06
P53177,30808.6,3.52e-05
P52867,84779.5,1.42e-06
P39718,19880.1,4.76e-06
P32891,65288.3,0.000149
Q02159,18515.5,6.21e-05
P14291,95537.5,2.31e-06
P38340,26059.0,4.73e-05
P38196,72166.6,3.52e-05
P23301,17103.4,0.001118
P36070,72346.9,2.12e-06
P46963,34802.5,3.16e-05
P23291,61726.1,4.61e-05
Q12191,38264.8,6.77e-05
P53248,68165.8,8.01e-06
P31111,100030.3,4.72e-06
P32527,49022.5,0.001375
Q12003,40739.0,4.219999999999999e-06
Q00816,112556.0,5.42e-05
P43571,117747.0,9.45e-07
Q03772,19939.5,7.15e-06
A0A023PYD3,12870.0,1.13e-06
P47165,23666.4,1.2699999999999999e-05
P36003,103969.9,2.34e-06
P05375,23156.6,8.08e-05
P0CX60,49099.1,1.37e-05
Q02884,51167.2,8.17e-06
P53280,128731.2,1.45e-05
P36083,52067.2,9.02e-06
P24583,131473.5,2.34e-05
O13530,14224.0,
P38204,16496.8,2.13e-06
P47145,37198.2,1.35e-06
Q04080,60783.3,7.840000000000001e-05
P42836,39186.0,2.37e-05
P36106,67877.6,1.4099999999999999e-05
Q12314,24734.6,5.18e-05
P40507,41648.8,1.66e-05
P36140,12347.2,1.68e-06
P21734,24168.5,0.00011
Q12352,11965.1,1.85e-06
Q08144,45857.9,2.8500000000000002e-06
P53729,48103.2,2.2100000000000002e-05
P38298,36422.9,1.1e-06
P53129,73477.6,4.7e-06
P39705,59053.1,6.62e-05
P53828,11443.5,1.1399999999999999e-06
P40517,36053.6,9.740000000000001e-05
P87267,13086.3,
P53600,21679.8,6.14e-05
Q08728,15240.7,1.2700000000000001e-06
P32645,31639.3,1.35e-06
P39933,50040.7,1.42e-05
Q12672,18294.7,0.004531
Q07967,29979.8,1.0800000000000001e-07
P0CL33,7522.0,
P38870,90100.9,1.54e-05
P32488,37116.9,1.75e-06
Q8TGQ5,3681.3,1.17e-06
P40083,16610.7,2.74e-06
O13539,30286.5,3.53e-05
P38200,38042.3,4.5599999999999995e-06
P43634,74391.4,5.639999999999999e-06
P39984,45029.4,1.2e-05
P39979,20698.7,1.4599999999999999e-05
Q08444,51747.7,9.52e-05
Q02217,22695.8,
P38174,47508.9,6.13e-05
P00127,17210.9,0.000115
P0CX10,47312.0,1.7100000000000002e-05
P15424,76282.6,0.000188
P13711,84050.0,6.17e-06
Q8TGT6,3509.2,
A0A023PZE4,9604.7,2.67e-07
P23776,51280.2,8.31e-05
P50273,79780.5,2.43e-06
Q12515,31895.7,3.72e-05
Q04359,46635.4,1.42e-06
Q04806,42403.3,1.75e-06
Q12386,100148.5,2.98e-05
Q03338,55877.0,1.45e-05
Q07379,36687.2,1.44e-06
P40501,53728.0,1.39e-05
P21826,62786.6,5.3e-06
P25376,69669.0,0.000312
P47187,45715.0,8.97e-06
P06783,53709.6,4.8e-08
Q07468,122876.8,7.1e-06
P41832,219655.2,1.43e-05
P53147,31274.9,1.4099999999999998e-06
P38971,64015.9,1.53e-07
P0CE69,34653.9,1.26e-05
P49960,50865.4,8.68e-06
P22276,129466.2,4.68e-05
Q12021,58229.2,4.35e-06
P25343,30249.7,0.000375
P53115,171421.1,7.42e-05
Q12026,12687.2,1.18e-06
P53897,18057.3,3.31e-05
P32860,29159.4,0.000175
Q05789,25973.8,2.43e-06
P35729,120404.6,2.38e-05
Q12393,33877.2,2.71e-06
Q03631,107562.7,1.11e-05
P53741,57686.7,0.000213
Q08295,68606.0,2.76e-06
Q02205,20230.3,3.6899999999999996e-05
P16467,61904.6,0.003961
P33751,26743.7,2.6e-05
P53337,35028.2,5.7600000000000004e-05
P41818,26623.1,7.58e-05
Q12034,50954.8,2.07e-05
P36520,36383.1,7.02e-05
P53835,73345.3,2.42e-06
P32783,50343.5,2.73e-05
P0CX59,49099.1,1.37e-05
P36148,83674.9,5.02e-05
Q92325,75591.5,4.51e-06
P38898,17082.8,1.22e-06
P47086,30470.6,2.98e-05
P36161,133274.2,5.97e-05
P0CX30,16061.2,0.003074
P40993,22558.3,4.41e-06
P53323,29940.7,3.51e-05
P32459,21718.9,4.309999999999999e-06
P22135,36559.7,6.92e-05
Q08285,26553.6,9.48e-05
P50873,57822.9,1.54e-05
Q05676,8414.6,3.95e-06
P08067,23367.3,6.14e-05
Q04921,48184.7,1.3199999999999999e-05
P36120,83331.5,3.48e-05
P53321,16131.1,
P38112,87054.1,5.41e-05
P47034,14839.9,1.37e-06
Q07897,33396.4,3.1e-05
P53938,41666.1,9.09e-06
Q08293,11792.1,1.94e-06
P53917,109764.9,1.3199999999999999e-05
P23585,59847.2,0.000131
P18852,12632.7,6.91e-05
Q03884,13150.8,
P25579,64795.9,2.66e-06
P53102,26097.8,1.57e-06
Q04436,13274.0,6.09e-07
Q03218,56204.9,5.71e-05
P38258,14791.6,1.6000000000000001e-06
P0CX72,48955.0,2.0300000000000002e-05
P32831,75026.8,2.9199999999999998e-05
Q12697,166728.2,1.05e-05
P53162,16078.0,2.57e-06
P40892,21474.7,1.6000000000000001e-06
P36067,19775.1,1.3e-06
Q03029,24961.7,2.04e-06
P0CX39,22517.2,0.000816
P25605,33982.2,0.000451
P25632,54136.3,3.47e-05
P39719,87472.3,2.22e-05
P0CX87,3354.4,0.000371
P32331,33386.2,4.28e-05
P14540,39609.1,0.021866
P38300,31827.6,3.3e-05
P53040,57887.3,8.14e-05
P43639,32234.9,0.000102
P38283,79233.1,5.4e-06
P38720,53539.8,0.002913
P40550,160528.8,1.0700000000000001e-06
Q8TGS5,4110.0,
P48581,45564.0,2.76e-06
P07276,117804.0,9.49e-06
Q04433,52462.8,4.7e-08
P16965,9615.7,0.00011
P36078,13637.9,3.7200000000000004e-06
Q12200,132616.8,8.87e-06
P43622,20456.1,3.6800000000000003e-06
P28778,15028.9,1.73e-06
P53871,40180.1,6.98e-05
P32607,19015.3,3.98e-05
P46955,35388.7,1.8999999999999998e-06
Q12198,64222.9,1.82e-05
Q05933,20579.8,0.000242
A0A023PZE1,12208.4,1.56e-06
P87274,16912.8,1.2700000000000001e-06
Q07541,16948.4,6.59e-05
Q12044,29256.1,2.96e-05
Q03236,50305.4,1.28e-06
Q12452,39727.0,8.25e-05
P00425,17205.0,2.97e-05
Q03153,70432.6,2.2800000000000002e-05
P25334,35777.2,4.27e-06
P36050,14171.4,1.2e-06
P20604,35525.8,7.47e-05
P53141,16435.5,3.91e-05
P36107,45186.5,5.69e-05
Q06538,89348.1,1.22e-06
Q08199,48261.1,3.07e-05
Q12196,56115.8,8.84e-06
P32521,160242.2,7.91e-05
P36081,46043.8,0.000116
P40035,33545.8,2.8800000000000002e-05
P04456,15775.9,0.001171
P34072,65656.6,8.759999999999999e-06
Q08027,15769.5,
P32916,69276.8,5.1399999999999996e-05
O60200,9710.1,3.9e-05
P47151,13966.0,1.38e-06
P36039,28347.2,1.3199999999999999e-05
P06704,18732.1,4.96e-06
P0CS90,70620.5,0.000392
P29469,98740.6,3.27e-05
P38849,59808.0,1.6299999999999999e-06
A0A023PZF2,15955.4,4.6399999999999997e-07
P19881,34622.9,0.000129
P37264,14358.6,1.32e-06
P40034,56525.9,8.09e-06
P43638,155204.5,2.87e-05
Q04545,141468.8,8.41e-06
Q8J0M4,15591.1,6.38e-06
Q06810,38867.4,1.4e-05
P39983,27244.0,1.29e-06
P53883,45625.1,0.000117
P40531,36655.4,0.000754
Q12032,21240.2,0.00011
P42883,38624.2,1.3600000000000001e-06
P40318,151436.0,1.51e-05
P38131,54525.2,0.000285
P0C5N3,18112.5,5.690000000000001e-06
P40464,34427.7,1.42e-06
Q08994,11771.0,1.26e-06
Q01217,94875.2,0.000227
Q03761,61089.7,4.3299999999999995e-05
Q3E819,7268.5,
P21182,46218.7,0.000107
P48232,11459.2,8.66e-06
O13575,13206.6,1.35e-06
P32788,32625.7,1.4e-05
Q92392,49008.1,1.7199999999999998e-05
A0A023PXK2,20817.9,
Q03441,49917.0,1.04e-05
P38081,57812.5,5.38e-05
Q04951,40451.4,0.000195
Q12499,56965.9,0.000524
Q08746,22971.7,2.0300000000000002e-05
Q12256,73226.5,0.000216
P40202,27328.2,0.000437
Q03050,12831.8,3.9399999999999995e-07
P34219,59239.9,1.1599999999999999e-05
P25340,56050.0,4.41e-05
Q8TGN2,8685.9,
Q3E742,8016.8,
P23501,46489.5,1.25e-06
P32324,93279.1,0.00232
P47080,11855.6,1.4499999999999999e-06
P14747,68515.4,0.000104
P69852,8089.4,5.0800000000000005e-06
P0CE00,67262.5,1.7300000000000003e-07
Q6B0V7,7223.4,1.08e-06
P43554,70282.5,3.35e-05
P08679,51405.7,5.8399999999999997e-05
P34760,21583.8,0.004644
P09436,122966.3,0.000978
P53240,14401.9,9.93e-07
P47157,13420.8,1.4e-06
P53263,17442.7,1.38e-06
P39973,13072.3,1.16e-06
P32781,9463.9,1.06e-05
Q3E815,5709.7,
P53924,57582.0,1.7199999999999998e-05
P38242,27049.5,8.54e-06
Q12296,77701.6,6.24e-05
P40553,24128.0,2.96e-05
Q12161,47001.5,5.7600000000000004e-05
Q12744,15013.6,
Q08986,64357.2,5.2799999999999996e-05
P25657,17951.7,1.31e-06
P50113,30671.4,6.84e-06
Q08179,65006.9,0.000139
Q04305,57700.2,0.000354
P32799,15022.3,1.24e-05
P08466,37216.9,3.7e-05
P40886,63486.0,1.0199999999999999e-05
Q03900,57194.7,4.34e-06
P40449,27133.5,2.01e-05
P29311,30074.6,0.002294
P39559,11146.4,1.03e-06
P32492,169346.1,5.21e-05
A0A023PXE8,11962.1,5e-09
P47028,14162.8,
P53896,22380.1,7.05e-05
P20436,16504.6,9.690000000000001e-05
P53969,54411.6,1.63e-05
P17442,134000.3,8.56e-05
Q06623,75452.5,1.6e-05
P40015,53941.1,1.82e-05
P43132,58340.0,1.4099999999999999e-05
P40211,12116.5,1.4299999999999999e-06
Q12210,12733.3,1.22e-06
P40498,83980.0,2.5300000000000002e-05
P32325,80714.3,4.1900000000000005e-06
P53137,72039.7,5.95e-05
Q06158,13808.6,1.37e-06
P53074,17265.3,1.89e-06
P53717,14727.5,1.08e-05
P38689,35127.2,0.000144
Q99288,39171.6,9.76e-05
P32864,67340.2,0.000237
P0C2J0,198649.8,0.000251
P36098,15631.3,
Q92317,16641.0,5.6399999999999995e-05
P07253,18692.0,8.22e-05
P43581,60675.6,3e-06
A2P2R3,29265.5,8.42e-06
P38893,37927.1,1.52e-06
P40434,197514.1,1.28e-06
P38723,45883.8,3.03e-05
P11633,11485.2,8.170000000000001e-05
P38753,51155.2,2.45e-05
P46677,120695.3,2.0300000000000002e-05
Q12446,67579.6,8.120000000000001e-05
P43583,245943.3,3.12e-05
Q06628,83277.4,4.059999999999999e-06
Q03750,57955.1,4.25e-05
P53335,31339.3,0.000127
Q03769,47318.1,9.68e-05
P40889,197568.1,1.2e-06
Q02721,30234.0,1.19e-06
Q01662,43376.9,0.000376
Q04934,49953.0,3.5600000000000005e-05
P43624,14005.8,1.0900000000000002e-06
P40561,28963.6,7.329999999999999e-05
P38986,41385.6,4.02e-05
P38765,32557.7,8.170000000000001e-05
Q12411,69891.5,1.77e-06
P53888,14694.4,1.75e-06
P02557,50892.1,0.000137
P36135,36942.6,0.000804
A0A023PYF4,16030.1,
Q2V2Q0,9620.9,
Q12389,112966.8,7.65e-05
P38280,70173.4,1.6299999999999999e-06
Q8TGP1,8271.2,2.7800000000000003e-07
A0A023PZF3,17544.9,
Q06551,41116.5,1.24e-06
Q3E789,5597.8,1.03e-06
P20433,25397.4,0.000131
P25043,28264.2,0.000179
Q03723,37895.8,1.23e-05
P52960,114713.7,2.56e-06
Q8TGM2,4736.5,
P32613,17345.1,8.31e-05
P0CE88,12862.7,1.3e-06
P53963,69368.2,1.24e-06
P33893,61869.4,1.4099999999999999e-05
Q8TGS7,3093.9,
P47082,65351.8,1.82e-05
P04386,99401.9,4.13e-06
P0CX64,202046.4,1.51e-06
P40019,17440.6,2.45e-05
Q04739,46619.7,4.6700000000000003e-05
Q8TGU4,6473.9,
P43586,23622.0,5.0299999999999996e-05
Q07746,13258.6,1.52e-06
P32565,104223.0,0.000372
P32805,33996.5,2.0399999999999998e-05
P42949,16222.3,0.000126
P53091,112940.4,0.000143
P53292,39597.8,4.74e-05
Q04909,8978.6,1.28e-06
P0C2H8,12962.3,0.000351
Q07613,12818.4,1.16e-06
P53308,11924.9,4.74e-07
Q00873,26075.5,2.1099999999999997e-06
P27515,56297.7,1.7800000000000002e-05
Q03322,25796.1,1.6499999999999999e-06
P25626,19412.1,5.16e-05
P38709,55985.6,0.000114
P00045,12541.6,2.51e-05
P00856,5825.3,
Q08734,15201.9,1.33e-06
Q03788,10501.1,3.33e-06
P52553,13276.0,3.41e-05
Q07589,39780.2,6.110000000000001e-05
P53062,22809.6,6.63e-06
P40343,70951.2,1.85e-05
P32451,41891.9,1.37e-05
P26784,22228.6,0.00086
P53919,54918.9,1.9e-05
P47168,48646.1,1.49e-05
P10591,69636.8,0.004919
P47126,12589.5,8.65e-06
Q12047,11990.5,4.7e-08
P53739,100549.8,1.86e-05
Q08205,13249.4,1.13e-06
P26321,33713.1,0.001115
P22140,44555.0,2.2899999999999998e-05
P40497,71024.3,2.88e-06
P47096,20229.2,0.000152
P35994,13044.9,1.24e-06
P02294,14251.6,0.004182
Q05947,42751.2,1.6499999999999999e-06
P09547,147951.9,7.84e-06
P38748,67496.1,1.6200000000000002e-06
Q12343,32180.1,4.1e-05
P35202,36612.4,3.54e-05
P38682,55097.3,6.5e-05
P38793,56525.0,6.04e-05
Q07834,94596.2,2.3199999999999998e-05
Q04005,33106.4,1.0199999999999999e-05
P17261,30121.6,1.34e-06
P32904,23902.2,6.91e-05
Q04203,9908.8,1.06e-06
P47123,24290.5,3.3e-05
Q12042,31343.8,2.6300000000000002e-05
Q02792,115928.3,2.8899999999999998e-05
P48564,61264.2,5.85e-06
P38730,17566.3,1.29e-06
P32344,12794.8,2.95e-06
P17423,38705.8,0.001032
O94085,20031.2,2.58e-07
P53069,11412.5,1.64e-06
P53850,46212.1,9.24e-06
P39735,29778.0,1.2e-05
P38090,67261.4,1.76e-05
Q03654,67734.7,1.21e-05
P34161,42769.3,9.980000000000001e-06
P33448,6407.6,1e-05
P38282,33764.3,3.0399999999999997e-05
O13527,136746.7,2.62e-05
P32501,81114.8,0.000432
Q04623,53207.4,3.7e-06
Q99257,67361.6,6.05e-05
P40303,28439.4,0.000225
P10961,93253.3,5.88e-06
Q02204,30277.7,6.840000000000001e-05
P32385,28886.2,1.3600000000000001e-06
P39943,43140.0,2.79e-06
Q08955,18303.4,2.6e-08
P0CE87,17713.5,1.51e-06
P21306,6746.7,0.000135
Q04711,198535.6,0.000251
Q06349,50498.7,1.1400000000000001e-05
P39518,83440.7,1.34e-05
P07285,41367.7,6.28e-05
Q02796,37318.9,2.6e-05
P49018,47380.6,2.6600000000000003e-05
Q03782,56517.2,8.32e-06
P25572,13372.5,1.65e-07
Q07716,44370.9,3.29e-05
P0CX12,45172.4,2.25e-06
Q07825,84919.4,4.57e-05
P46996,61530.2,1.37e-06
P19146,20657.8,0.000273
P89495,12882.9,1.25e-06
P40323,18051.5,1.35e-06
P38334,19699.4,1.38e-05
P0CX47,17775.3,0.004286
P04840,30429.8,0.002038
Q05123,53056.5,3.1899999999999996e-05
P43606,76287.2,1.03e-06
P22204,66157.0,4.5600000000000004e-05
P53905,13010.2,5.72e-05
Q12291,42043.6,6.17e-06
P38224,33788.1,1.72e-06
P47014,84454.0,2.9300000000000003e-06
Q12139,130112.8,4.2800000000000005e-06
P0CL24,5419.4,
P41810,108995.3,0.000377
P39956,90232.6,2.85e-05
P37302,60114.7,0.000716
P15367,18766.0,4.57e-05
P38853,131047.0,3.8700000000000006e-05
Q3E7Z2,9937.7,
Q12243,12928.4,1.15e-06
P38632,30344.6,2.76e-05
P36015,22703.0,7.45e-05
P36149,22122.7,3.73e-05
O13518,15122.0,1.2700000000000001e-06
Q03937,18275.3,
P39715,23902.6,5.8700000000000004e-05
Q00402,312912.2,7.670000000000001e-05
P38322,15810.9,1.3e-06
P38292,48584.9,2.29e-06
Q8TGN5,5934.9,
Q45U18,7600.0,2.67e-06
P36008,46521.5,0.002314
Q6B0Z2,11308.2,2.44e-07
P47012,12386.9,1.19e-06
P24869,56242.4,1.73e-05
P38067,54186.7,7.93e-06
Q06489,45006.6,3.71e-05
P32784,85693.2,3.3799999999999995e-05
Q08561,13086.3,2.3899999999999998e-05
Q99401,13702.6,8e-08
P36168,137458.6,4.1900000000000005e-06
Q07410,15987.9,1.6299999999999999e-06
Q08743,36188.4,2.1899999999999998e-06
P10964,186426.8,0.000436
Q12169,13880.7,1.25e-06
P39112,110844.4,1.25e-05
Q12377,49767.3,0.000442
Q12020,45141.6,1.24e-05
P50094,56398.6,0.000185
P18494,79401.0,8.449999999999999e-06
A0A023PYJ4,12889.1,1.23e-06
P39520,122378.2,1.63e-05
Q12280,172863.3,3.5699999999999997e-06
P53332,34299.8,4.7799999999999996e-05
Q03707,95480.6,3.16e-05
P13365,65007.7,1.26e-06
